60.000	-0.000
60.000	0.009
60.000	-0.024
60.000	0.012
60.000	-0.009
60.000	0.017
60.000	-0.015
60.000	0.017
60.000	0.025
60.000	0.018
60.000	0.016
60.000	0.004
60.000	0.023
60.000	-0.001
60.000	0.047
60.000	0.038
60.000	0.015
60.000	0.049
60.000	0.012
60.000	0.041
60.000	0.017
60.000	0.036
60.000	0.022
60.000	0.031
60.000	0.016
60.000	0.038
60.000	0.020
60.000	0.009
60.000	0.050
60.000	0.022
60.000	0.021
60.000	0.049
60.000	0.072
60.000	0.024
60.000	0.054
60.000	0.021
60.000	0.041
60.000	0.035
60.000	0.022
60.000	0.042
60.000	0.007
60.000	0.038
60.000	0.048
60.000	0.061
60.000	0.016
60.000	0.052
60.000	0.037
60.000	0.031
60.000	0.039
60.000	0.005
60.000	0.035
60.000	0.024
60.000	0.043
60.000	0.012
60.000	0.047
60.000	0.058
60.000	0.062
60.000	0.075
60.000	0.028
60.000	0.082
60.000	0.034
60.000	0.037
60.000	0.055
60.000	0.020
60.000	0.052
60.000	0.045
60.000	0.075
60.000	0.036
60.000	0.074
60.000	0.010
60.000	0.084
60.000	0.021
60.000	0.043
60.000	0.032
60.000	0.033
60.000	0.017
60.000	0.021
60.000	0.045
60.000	0.060
60.000	0.055
60.000	0.048
60.000	0.032
60.000	0.067
60.000	0.077
60.000	0.029
60.000	0.024
60.000	0.023
60.000	0.047
60.000	0.023
60.000	0.024
60.000	0.040
60.000	0.034
60.000	0.038
60.000	0.080
60.000	-0.003
60.000	0.063
60.000	0.001
60.000	0.033
60.000	-0.018
60.000	0.082
60.000	0.023
60.000	0.082
60.000	0.015
60.000	0.021
60.000	0.044
60.000	0.052
60.000	0.069
60.000	0.027
60.000	0.060
60.000	0.031
60.000	0.083
60.000	0.039
60.000	0.044
60.000	0.052
60.000	0.065
60.000	0.047
60.000	0.103
60.000	0.064
60.000	0.073
60.000	0.062
60.000	0.069
60.000	0.041
60.000	0.040
60.000	0.053
60.000	0.121
60.000	0.051
60.000	0.057
60.000	0.084
60.000	0.075
60.000	0.028
60.000	0.049
60.000	0.063
60.000	0.115
60.000	0.116
60.000	0.117
60.000	0.098
60.000	0.121
60.000	0.084
60.000	0.056
60.000	0.122
60.000	0.042
60.000	0.112
60.000	0.078
60.000	0.083
60.000	0.086
60.000	0.085
60.000	0.038
60.000	0.063
60.000	0.082
60.000	0.077
60.000	0.082
60.000	0.073
60.000	0.086
60.000	0.074
60.000	0.046
60.000	0.068
60.000	0.060
60.000	0.051
60.000	0.054
60.000	0.081
60.000	0.105
60.000	0.045
60.000	0.047
60.000	0.067
60.000	-0.002
60.000	0.017
60.000	-0.010
60.000	0.020
60.000	0.038
60.000	0.005
60.000	0.024
60.000	0.009
60.000	-0.025
60.000	0.019
60.000	-0.008
60.000	-0.015
60.000	0.002
60.000	0.023
60.000	0.014
60.000	0.002
60.000	0.024
60.000	0.024
60.000	-0.029
60.000	-0.023
60.000	0.008
60.000	0.021
60.000	0.038
60.000	0.011
60.000	0.037
60.000	-0.013
60.000	-0.006
60.000	-0.010
60.000	0.024
60.000	0.009
60.000	0.030
